Trial,MSE,Params,Best Trial
1036,12.203699721,"{'a11': 8.433354104021976, 'b11': 1.3138770384340865, 'c11': 2.851337925939041, 'a12': 2.4540160009708614, 'b12': 0.499181820338057, 'c12': 2.2416662527274847, 'a13': 3.507045990405839, 'b13': 2.187382653688541, 'c13': 5.300455849327458, 'a21': 4.272579109985683, 'b21': 0.29959350075440505, 'c21': 0.4185326502133383, 'a22': 9.314922217495466, 'b22': 0.9915810673715169, 'c22': 2.502252184146977, 'a23': 7.91866691715775, 'b23': 0.7758972798281665, 'c23': 5.808755351281919, 'a31': 5.8939154547715775, 'b31': 1.20107566877682, 'c31': 5.746592133158003, 'a32': 0.9668609935852261, 'b32': 1.3765156510736953, 'c32': 2.617662516187272, 'a33': 9.036231350739948, 'b33': 2.3626539646558395, 'c33': 5.782914212700288}",1006
1037,17.248180220,"{'a11': 8.804575433297277, 'b11': 0.7270198397085355, 'c11': 2.6656546458924066, 'a12': 1.9694178590861058, 'b12': 0.9710954555304163, 'c12': 1.3350964603735538, 'a13': 2.923015964978613, 'b13': 0.615116118872818, 'c13': 5.639566203473185, 'a21': 2.7448362348256903, 'b21': 1.993203016270857, 'c21': 0.8736649973036638, 'a22': 9.349291699250898, 'b22': 1.7135249094551936, 'c22': 2.3299460082334447, 'a23': 7.821674943647822, 'b23': 0.9199821781393267, 'c23': 4.492203631245957, 'a31': 6.79001195381939, 'b31': 0.2956292937739372, 'c31': 4.695102286249837, 'a32': 1.9282289613723256, 'b32': 2.0045864575121417, 'c32': 1.904644646634107, 'a33': 8.223953173354861, 'b33': 4.028414863499507, 'c33': 5.113363149664152}",1006
1038,11.759880541,"{'a11': 8.829124021489458, 'b11': 0.6999247172371356, 'c11': 1.7502685750008307, 'a12': 2.2051364096092567, 'b12': 0.9824734931511707, 'c12': 1.8686737153735553, 'a13': 2.624875610540532, 'b13': 0.35368662921313687, 'c13': 5.007197865787913, 'a21': 3.1024033047600357, 'b21': 1.8309434225883798, 'c21': 0.26561813693078584, 'a22': 9.38842483460338, 'b22': 0.30734470870074465, 'c22': 1.4906275690832165, 'a23': 7.74811091829676, 'b23': 1.0851331055360576, 'c23': 3.8116575376648103, 'a31': 7.364412411341231, 'b31': 1.7261603735345412, 'c31': 5.369043663564981, 'a32': 2.3068253864220933, 'b32': 1.5769219919268425, 'c32': 1.4119480584051205, 'a33': 9.39581467011226, 'b33': 4.341501601274761, 'c33': 6.061291362532985}",1006
1039,12.335670086,"{'a11': 8.158943229853387, 'b11': 0.8268760449178967, 'c11': 1.6200896001727627, 'a12': 2.9438467378444053, 'b12': 1.2597523469092082, 'c12': 0.8677593777922062, 'a13': 3.725504749527408, 'b13': 1.5038303146435215, 'c13': 4.4929705825458575, 'a21': 2.371797755099053, 'b21': 1.9894750117523323, 'c21': 1.154660625108938, 'a22': 8.262198774724247, 'b22': 0.5557052788267417, 'c22': 2.8337443065044186, 'a23': 8.102387773854684, 'b23': 0.0887227571777, 'c23': 3.724818896802067, 'a31': 7.305598845368077, 'b31': 0.0343741570293179, 'c31': 4.997450803252832, 'a32': 2.2794332780000253, 'b32': 0.7496947589527898, 'c32': 1.7246583701510518, 'a33': 9.65971411045836, 'b33': 4.231733654329934, 'c33': 5.065539270386125}",1006
1040,19.161946598,"{'a11': 8.095348452273841, 'b11': 0.43739966185662266, 'c11': 0.1582753188542423, 'a12': 1.3026784162685077, 'b12': 0.8104031016645172, 'c12': 2.959170515264426, 'a13': 3.2947233788251964, 'b13': 1.6967027667098327, 'c13': 5.814441518544832, 'a21': 3.9035682682964703, 'b21': 0.2158700746437071, 'c21': 0.4235355429583532, 'a22': 8.87334377514568, 'b22': 1.167320710077898, 'c22': 1.9944603814722446, 'a23': 9.76852891907303, 'b23': 0.45888556111975104, 'c23': 3.9507859671328083, 'a31': 6.207546538161414, 'b31': 0.7376523989282853, 'c31': 4.244955565155363, 'a32': 2.366446703065618, 'b32': 1.3323861488416273, 'c32': 1.7344818997416769, 'a33': 8.76906375555797, 'b33': 2.4736334093863785, 'c33': 4.735307190183272}",1006
1041,13.306666521,"{'a11': 9.025520263665497, 'b11': 1.4825041732337063, 'c11': 1.5927679751344648, 'a12': 1.1190580140807478, 'b12': 0.28993251456010244, 'c12': 1.0020069092356607, 'a13': 3.2897484683454596, 'b13': 0.9336846581832501, 'c13': 6.306123503846312, 'a21': 2.4510184451527834, 'b21': 2.0693329124444064, 'c21': 0.40954793623634705, 'a22': 8.28016646164991, 'b22': 0.5014163717439384, 'c22': 4.041290326910568, 'a23': 8.32173986770041, 'b23': 1.0305718985214767, 'c23': 3.1253232598718097, 'a31': 7.049341174527431, 'b31': 1.9770205554218965, 'c31': 4.918937502777777, 'a32': 1.7220807863379393, 'b32': 0.29650531862465734, 'c32': 0.37740704082677956, 'a33': 9.001428834529815, 'b33': 4.323055180297505, 'c33': 4.202557448265117}",1006
1042,13.699150689,"{'a11': 9.711600127176437, 'b11': 0.3012343839863473, 'c11': 2.2170822798695466, 'a12': 1.8317550380631071, 'b12': 0.8922407779534747, 'c12': 1.80694543177739, 'a13': 4.48884161979679, 'b13': 1.2292751342447166, 'c13': 4.43526677444626, 'a21': 3.7556159696359845, 'b21': 0.4193203080884421, 'c21': 1.2277694456344195, 'a22': 8.729211217008228, 'b22': 1.5946077877620766, 'c22': 2.1287341011019913, 'a23': 7.418900614679799, 'b23': 1.3105127327186334, 'c23': 4.195512647695492, 'a31': 5.4999520491120375, 'b31': 1.8088002312993283, 'c31': 4.566322110442002, 'a32': 1.8730908380331084, 'b32': 1.3298253952486296, 'c32': 1.9613776659718005, 'a33': 9.038842730590948, 'b33': 3.616307430503824, 'c33': 5.5338913169193615}",1006
1043,8.929270209,"{'a11': 9.896410929276175, 'b11': 0.5402704775589079, 'c11': 1.1260982288739623, 'a12': 1.712295812157491, 'b12': 0.05830045884501989, 'c12': 2.096371700985502, 'a13': 3.509561476753337, 'b13': 0.6917633345598349, 'c13': 5.515426724941102, 'a21': 2.669581743515089, 'b21': 0.7823961734325198, 'c21': 0.671587969060046, 'a22': 8.812224407415174, 'b22': 0.9152900769250731, 'c22': 2.704666551783031, 'a23': 8.163365886155281, 'b23': 0.8134745186570834, 'c23': 3.720804368958051, 'a31': 7.75067220612608, 'b31': 0.7213431567948105, 'c31': 4.608893216947601, 'a32': 1.523289739279833, 'b32': 0.9302180152800797, 'c32': 1.9329564491676487, 'a33': 9.057071640860292, 'b33': 2.427941178873625, 'c33': 5.884031648874744}",1006
1044,11.592406999,"{'a11': 8.981108874332719, 'b11': 0.5364463577972348, 'c11': 1.8525239275989667, 'a12': 2.0536410748787564, 'b12': 0.26528830378545665, 'c12': 1.117554265370451, 'a13': 2.4815780757543004, 'b13': 1.3906528492846788, 'c13': 5.207863990788419, 'a21': 3.1962348383057138, 'b21': 2.0362463214214004, 'c21': 1.448764713545921, 'a22': 8.748699433442043, 'b22': 0.5058938085115802, 'c22': 0.8904404842174591, 'a23': 7.122530055897822, 'b23': 0.19490734303026924, 'c23': 3.789822814380626, 'a31': 6.3772828075950185, 'b31': 1.7157079363593803, 'c31': 5.596190729383161, 'a32': 1.764503642472092, 'b32': 1.9512562807856397, 'c32': 2.1485894330190507, 'a33': 9.890087571516721, 'b33': 3.2782550935241694, 'c33': 6.295479733070599}",1006
1045,13.074321265,"{'a11': 8.507718029389332, 'b11': 0.45604150296234336, 'c11': 2.1615617757653225, 'a12': 1.628751326730138, 'b12': 0.19488958269507378, 'c12': 1.7482580495101971, 'a13': 2.812942935693743, 'b13': 1.9998721784258073, 'c13': 5.016252561137016, 'a21': 2.8884193041218453, 'b21': 1.3237925741527956, 'c21': 2.220626434442084, 'a22': 8.039211819848035, 'b22': 0.6311860310279982, 'c22': 1.7732507838831635, 'a23': 7.508643717487674, 'b23': 0.42405692742279516, 'c23': 3.2760341393829657, 'a31': 7.64270038915028, 'b31': 1.3277601168714581, 'c31': 6.512261256411524, 'a32': 2.6500177376196152, 'b32': 1.5210091109054702, 'c32': 2.4767978705577343, 'a33': 9.806526297795811, 'b33': 3.217113074105917, 'c33': 4.7037014879471934}",1006
1046,15.504195003,"{'a11': 8.786137865750419, 'b11': 0.10126587341898619, 'c11': 1.7904376204318966, 'a12': 2.236519228755019, 'b12': 0.4123725525834891, 'c12': 3.0274027333951654, 'a13': 3.386860583673653, 'b13': 2.701464626905649, 'c13': 5.760503371133567, 'a21': 3.3725405090022074, 'b21': 1.5686158708117643, 'c21': 0.8902969306753883, 'a22': 8.529846031213971, 'b22': 0.9790099524279081, 'c22': 2.83207345549082, 'a23': 7.763748740339947, 'b23': 0.4833021005033728, 'c23': 3.4262620051955155, 'a31': 5.960315114945139, 'b31': 1.318830059375304, 'c31': 5.437024132610978, 'a32': 1.8787614388320475, 'b32': 1.8264790518761655, 'c32': 2.531149461109381, 'a33': 8.875580641996033, 'b33': 3.0792773457722347, 'c33': 4.219048763434532}",1006
1047,12.225098126,"{'a11': 8.247664692662548, 'b11': 0.3136838862211707, 'c11': 2.3268057627626275, 'a12': 1.2684024659727346, 'b12': 0.9206844880853505, 'c12': 1.6756778293546748, 'a13': 3.14377133163772, 'b13': 1.691784261151797, 'c13': 4.176700107173408, 'a21': 2.634429729540114, 'b21': 0.9361246228734055, 'c21': 0.9882553624033129, 'a22': 9.443066062024874, 'b22': 0.5293731517542749, 'c22': 2.6858182219193547, 'a23': 7.463028865196234, 'b23': 0.7287337615456324, 'c23': 4.35733507185291, 'a31': 5.95156504657049, 'b31': 2.2101111398772346, 'c31': 5.002678459008078, 'a32': 0.819842885050837, 'b32': 1.032929128662591, 'c32': 1.4926429550170008, 'a33': 9.545911147478337, 'b33': 3.602514533343926, 'c33': 5.597934967135348}",1006
1048,15.425022111,"{'a11': 9.51164785039783, 'b11': 1.3642910020023402, 'c11': 2.467078391803724, 'a12': 1.510694525696263, 'b12': 0.8790001733745587, 'c12': 1.8100832119303738, 'a13': 1.2947284785666149, 'b13': 0.5077240657075119, 'c13': 5.203173670926822, 'a21': 2.7661215246318482, 'b21': 1.988132139561099, 'c21': 1.993535155539807, 'a22': 8.659426856846183, 'b22': 0.10076382274569307, 'c22': 1.7481095233666082, 'a23': 7.484939784147893, 'b23': 1.2192039776142094, 'c23': 4.19270308401402, 'a31': 5.979473115689335, 'b31': 1.982235919944877, 'c31': 4.706045686337459, 'a32': 0.8562518852875837, 'b32': 1.2181972845889288, 'c32': 1.0891297740394728, 'a33': 8.816672306782989, 'b33': 4.675044078071809, 'c33': 5.303091884620176}",1006
1049,12.171845086,"{'a11': 9.998348958061438, 'b11': 0.15050236496779784, 'c11': 2.022253674684408, 'a12': 1.5910144069642849, 'b12': 1.3179129063284096, 'c12': 1.6691347009418387, 'a13': 2.3209634125961434, 'b13': 0.5945964696125193, 'c13': 6.151347388806621, 'a21': 3.338842594249181, 'b21': 1.662479726183145, 'c21': 2.1140371996671092, 'a22': 9.424940163558109, 'b22': 1.2581315525838663, 'c22': 2.606238019759785, 'a23': 7.303333357004399, 'b23': 0.2625135367124037, 'c23': 3.2941091685275037, 'a31': 7.017600250668997, 'b31': 1.5337058281769858, 'c31': 5.341519718359904, 'a32': 1.7938123148320906, 'b32': 1.2883563648795948, 'c32': 2.021413394043788, 'a33': 9.259363024287694, 'b33': 3.1995686718233793, 'c33': 4.990388938016039}",1006
1050,12.594880542,"{'a11': 9.047641058331827, 'b11': 1.002867217062418, 'c11': 0.03782695506311273, 'a12': 1.3378604473848412, 'b12': 0.47102601886005074, 'c12': 1.532294255842673, 'a13': 3.5659142203540886, 'b13': 1.4775731776788288, 'c13': 6.158853270724432, 'a21': 2.598262704898028, 'b21': 0.620699064489193, 'c21': 0.227823542782762, 'a22': 9.106873707985887, 'b22': 0.6374395727517138, 'c22': 2.6217801696786083, 'a23': 9.578240526724993, 'b23': 0.40923247967853765, 'c23': 3.000460189807921, 'a31': 7.898202986288149, 'b31': 1.1116833852357442, 'c31': 5.076666874291846, 'a32': 1.0421027451215803, 'b32': 1.5392194293710568, 'c32': 2.833253324556186, 'a33': 9.734931025111566, 'b33': 2.239937266339852, 'c33': 5.518725199794286}",1006
1051,10.564515223,"{'a11': 9.977748824928746, 'b11': 0.19833565412360707, 'c11': 2.5833337041122846, 'a12': 1.3683651216877708, 'b12': 1.9729693530140828, 'c12': 0.34099797822915234, 'a13': 2.760130796033522, 'b13': 2.7147157742934978, 'c13': 5.426192292358881, 'a21': 2.325471735395066, 'b21': 0.07776976726003304, 'c21': 1.3889269742865618, 'a22': 8.609017405499939, 'b22': 1.0660721557697164, 'c22': 2.0518476837116673, 'a23': 7.671633901274799, 'b23': 0.6012816537118659, 'c23': 3.07077613917882, 'a31': 6.950195443547281, 'b31': 0.8948067139737597, 'c31': 5.494884995625368, 'a32': 0.6501004893786333, 'b32': 1.5440866250326346, 'c32': 1.934983514578413, 'a33': 9.91478326725849, 'b33': 2.2468947955212486, 'c33': 5.423372540555527}",1006
1052,10.238084105,"{'a11': 8.890579908105526, 'b11': 0.6785220594972841, 'c11': 1.4553529629230804, 'a12': 1.8629068008191554, 'b12': 0.3327140285177269, 'c12': 1.3564555248113463, 'a13': 3.040578760676202, 'b13': 1.2449865108389933, 'c13': 5.152813752645294, 'a21': 2.914101938976948, 'b21': 1.8461590047715888, 'c21': 0.2862104347687084, 'a22': 9.44936157775485, 'b22': 0.2880218641837841, 'c22': 2.890753545545187, 'a23': 7.654112681096367, 'b23': 0.6910643910695463, 'c23': 4.5705117375635345, 'a31': 7.730663728151919, 'b31': 1.5595903190922455, 'c31': 5.683166401001246, 'a32': 1.455214828024199, 'b32': 1.113892122657123, 'c32': 1.3666947814839128, 'a33': 9.4679869115496, 'b33': 3.9016435525352433, 'c33': 5.982337218870545}",1006
1053,11.125757362,"{'a11': 8.332911700428117, 'b11': 1.711061991698559, 'c11': 1.6768590970891009, 'a12': 2.3777136052649697, 'b12': 0.2531509135996769, 'c12': 2.2409252249254723, 'a13': 2.9861598273214076, 'b13': 1.3963763716760593, 'c13': 4.53992533873033, 'a21': 2.5227906440295254, 'b21': 0.9329762380292655, 'c21': 0.2064561789821311, 'a22': 9.511889406498593, 'b22': 0.9003619104558389, 'c22': 2.8729997844755397, 'a23': 8.520169862680943, 'b23': 0.9745208743923617, 'c23': 3.516505207229218, 'a31': 8.231184766424281, 'b31': 1.0235137843940907, 'c31': 3.654712330575397, 'a32': 2.2545692793161134, 'b32': 1.3009944257003379, 'c32': 2.1866704558043306, 'a33': 9.093557553885004, 'b33': 3.0440286477753755, 'c33': 6.070616986998916}",1006
1054,11.847430300,"{'a11': 8.130769277077832, 'b11': 0.13525257771917998, 'c11': 1.5884763970709075, 'a12': 1.6893590581890476, 'b12': 0.04742282439022094, 'c12': 1.7239743478734326, 'a13': 3.7177767092459724, 'b13': 0.6198158374628493, 'c13': 5.886409149352278, 'a21': 3.026019464223389, 'b21': 0.922873325582834, 'c21': 0.12531043573835943, 'a22': 9.978901120692482, 'b22': 1.5065552939609073, 'c22': 2.876985919455603, 'a23': 7.7850579101688675, 'b23': 0.2815242214868706, 'c23': 4.314615489358921, 'a31': 7.917052460837767, 'b31': 0.9999755203495534, 'c31': 5.618468770160474, 'a32': 1.027652401984894, 'b32': 1.0192724217760607, 'c32': 2.2010120772035946, 'a33': 9.107060416120586, 'b33': 2.0369815627169703, 'c33': 5.316656325115963}",1006
1055,12.530952086,"{'a11': 9.579111256186101, 'b11': 0.659293558463049, 'c11': 1.0922193994662375, 'a12': 2.3912524011139986, 'b12': 0.3676866500689927, 'c12': 1.5874829801552828, 'a13': 3.1408359615037944, 'b13': 1.6276782758600643, 'c13': 6.244454434677171, 'a21': 2.9126551867385335, 'b21': 0.4941914144284487, 'c21': 1.2687012478834494, 'a22': 9.393191686378698, 'b22': 0.7996973437773579, 'c22': 2.0746614816265447, 'a23': 8.226479175998984, 'b23': 0.34831131658652315, 'c23': 3.573212916329339, 'a31': 7.444063196729044, 'b31': 1.0727166947083249, 'c31': 4.969392690521321, 'a32': 2.121630528806296, 'b32': 2.0726422485188767, 'c32': 2.364958879548976, 'a33': 8.94058688990349, 'b33': 3.890796329991607, 'c33': 6.814769211262313}",1006
1056,11.936557676,"{'a11': 9.027866168394779, 'b11': 1.2312575358287021, 'c11': 1.2982530011656024, 'a12': 1.0135737278443324, 'b12': 1.117849952363483, 'c12': 2.000885350174921, 'a13': 3.369082858784855, 'b13': 2.038143820504412, 'c13': 5.08127583333348, 'a21': 2.3047308595869938, 'b21': 0.6400232154570318, 'c21': 0.19562319437470777, 'a22': 8.984625810411949, 'b22': 1.257786541082701, 'c22': 2.0019797919778566, 'a23': 7.808797559804126, 'b23': 0.1638117068740227, 'c23': 3.0810986285174966, 'a31': 6.901761635105674, 'b31': 0.7055029281348117, 'c31': 4.521865136940694, 'a32': 1.4805266258304712, 'b32': 0.5157644470150088, 'c32': 2.5250712155352195, 'a33': 9.496052885709723, 'b33': 3.0499795381527157, 'c33': 4.813173930653203}",1006
1057,12.380871955,"{'a11': 8.179276307901226, 'b11': 1.408248645161837, 'c11': 1.8259182325662753, 'a12': 1.7721046522192687, 'b12': 0.973438941333422, 'c12': 2.8580747115202714, 'a13': 3.381539512161049, 'b13': 1.1659072916540278, 'c13': 4.902378031266439, 'a21': 2.428494087127824, 'b21': 0.7440315344961302, 'c21': 1.841532855976452, 'a22': 9.04321699350656, 'b22': 0.27931372169974433, 'c22': 2.913840781131321, 'a23': 7.9446613256825875, 'b23': 1.365823122691347, 'c23': 4.4555165995861685, 'a31': 7.037531136214527, 'b31': 0.46789216013860835, 'c31': 6.08604593295871, 'a32': 1.4603967490815333, 'b32': 1.3832469288162976, 'c32': 3.578545655520762, 'a33': 8.701299231412955, 'b33': 2.910286657226189, 'c33': 5.988129121688077}",1006
1058,17.173624730,"{'a11': 9.117438687045023, 'b11': 1.7911248280592456, 'c11': 2.6891901876949547, 'a12': 1.2198820053661383, 'b12': 2.0417790857672404, 'c12': 1.0410082025836764, 'a13': 3.7635044768335386, 'b13': 1.0136200529487551, 'c13': 4.830301101658471, 'a21': 2.4982709333185387, 'b21': 0.5548056325421736, 'c21': 0.39001066838917775, 'a22': 8.54194687916101, 'b22': 1.2138717035399456, 'c22': 2.4756869738863765, 'a23': 6.547379890281096, 'b23': 0.6753281493608067, 'c23': 4.2259403772282464, 'a31': 7.408099571915305, 'b31': 1.5196359062904914, 'c31': 5.586936378623568, 'a32': 0.6564822081316999, 'b32': 1.2958783664762983, 'c32': 2.874142859860587, 'a33': 9.598025559269137, 'b33': 3.2513987744828463, 'c33': 5.945625286638864}",1006
1059,10.205728646,"{'a11': 9.268757770470787, 'b11': 0.38897277103710576, 'c11': 1.8721261576088501, 'a12': 1.6087383926980516, 'b12': 1.3828916453839941, 'c12': 1.7384772453927244, 'a13': 2.66369100152373, 'b13': 2.9313202095194804, 'c13': 6.314631722282737, 'a21': 2.8687096251259843, 'b21': 0.8182514473367717, 'c21': 0.550386255945066, 'a22': 9.953106986362478, 'b22': 0.40739822044924745, 'c22': 2.466977131608325, 'a23': 7.522515848151582, 'b23': 0.3865245401546319, 'c23': 3.632545828701992, 'a31': 6.836883859613327, 'b31': 0.634067856660656, 'c31': 5.149633259090454, 'a32': 1.6746446919420321, 'b32': 0.814693330814592, 'c32': 2.205130454795281, 'a33': 9.788553993699416, 'b33': 2.853535616910776, 'c33': 7.0282466336142955}",1006
1060,11.186101902,"{'a11': 8.860491109821812, 'b11': 0.0277653936623089, 'c11': 2.0484299897092084, 'a12': 2.2664090824772325, 'b12': 1.0988909382099574, 'c12': 2.842329677816255, 'a13': 2.8713062497405653, 'b13': 0.8190100972337576, 'c13': 5.102700256354712, 'a21': 3.029910815228925, 'b21': 0.582094233689171, 'c21': 1.200874650330662, 'a22': 9.128288901208753, 'b22': 1.227334638655361, 'c22': 2.3056552220076347, 'a23': 7.886829738288169, 'b23': 0.7188456314270837, 'c23': 4.1338639230843395, 'a31': 7.052016274705563, 'b31': 1.4139792467030585, 'c31': 5.671787505775237, 'a32': 2.519474621786184, 'b32': 2.0913163498671175, 'c32': 2.597324304192138, 'a33': 9.428279777232913, 'b33': 3.1214156303874683, 'c33': 6.4604565152129645}",1006
1061,9.265598923,"{'a11': 9.287059319978825, 'b11': 0.8741917504147885, 'c11': 2.2390351352264393, 'a12': 2.465264218203081, 'b12': 1.4205636448601082, 'c12': 1.6970753984704445, 'a13': 3.455421259074129, 'b13': 1.6115517332516696, 'c13': 4.1927130397827765, 'a21': 2.6852061684081945, 'b21': 0.41067769958970457, 'c21': 0.055381356172151786, 'a22': 9.598691839573204, 'b22': 0.5500724257291087, 'c22': 3.008621546444494, 'a23': 6.712299521403008, 'b23': 0.442732043202561, 'c23': 3.4444444172465953, 'a31': 7.479206616430334, 'b31': 0.806748004334318, 'c31': 5.411769236497509, 'a32': 1.4557871713658441, 'b32': 1.2230501175328767, 'c32': 3.5330258133046986, 'a33': 9.016987741589682, 'b33': 1.9028328505356127, 'c33': 6.186303895050656}",1006
1062,15.928198809,"{'a11': 8.787960490359804, 'b11': 0.5604095217295476, 'c11': 2.124088536330739, 'a12': 2.2673879385749744, 'b12': 0.5318810877619627, 'c12': 2.0412076656789298, 'a13': 3.633708736663208, 'b13': 1.0961668971310632, 'c13': 5.5236812436299765, 'a21': 3.082015035224711, 'b21': 1.6523841072520116, 'c21': 0.3709137844051506, 'a22': 9.753413052432087, 'b22': 1.5808889290254262, 'c22': 2.3304017333105325, 'a23': 7.424595568733103, 'b23': 0.8546858357432936, 'c23': 4.445273643341624, 'a31': 7.721765821315704, 'b31': 1.312244650150846, 'c31': 5.170054493989401, 'a32': 1.1619202190456615, 'b32': 1.1624878645930852, 'c32': 2.9505452397705128, 'a33': 8.993167024313376, 'b33': 4.102376967468919, 'c33': 6.95885372004211}",1006
1063,13.701739123,"{'a11': 9.199959200835767, 'b11': 0.764232056190106, 'c11': 2.425131620105667, 'a12': 0.6852925054720156, 'b12': 1.3597170975287813, 'c12': 1.1501813951527697, 'a13': 2.013841312409931, 'b13': 2.418463254797475, 'c13': 6.05280624348884, 'a21': 2.480760944345433, 'b21': 1.6914834888904817, 'c21': 0.6109961656761087, 'a22': 8.529044649499685, 'b22': 0.4226838819924971, 'c22': 2.970377506233558, 'a23': 7.2886775142836235, 'b23': 0.7864413562884849, 'c23': 3.7855600186156972, 'a31': 6.7722187996405765, 'b31': 0.9015098247041234, 'c31': 5.6754379246320585, 'a32': 1.4717591228312894, 'b32': 1.1431819309560418, 'c32': 2.460537824421663, 'a33': 8.938212793393953, 'b33': 2.7790555770737306, 'c33': 6.541221364021686}",1006
1064,11.421878579,"{'a11': 8.482033315129067, 'b11': 1.3991936854410678, 'c11': 1.0103030756210731, 'a12': 1.8550580849641902, 'b12': 0.7704289070922715, 'c12': 1.7227606024330087, 'a13': 2.9572742890169184, 'b13': 0.33644281592919034, 'c13': 4.965131909817168, 'a21': 1.7292188740019636, 'b21': 0.9736027968941118, 'c21': 0.24579680800487358, 'a22': 9.227415237639423, 'b22': 0.3250432384212683, 'c22': 3.744115216465473, 'a23': 8.147150172841341, 'b23': 0.22610523175074054, 'c23': 4.29494294887706, 'a31': 7.475542590099194, 'b31': 0.43352861283033106, 'c31': 5.5079549102303815, 'a32': 0.6600674170178561, 'b32': 1.2708310346805494, 'c32': 1.780887905604556, 'a33': 9.16933316404511, 'b33': 3.0637282461970536, 'c33': 5.321699825945648}",1006
1065,13.349137088,"{'a11': 8.052608848677176, 'b11': 1.355537931444684, 'c11': 1.9891226362220251, 'a12': 2.0628606256163358, 'b12': 0.5867303360207228, 'c12': 1.9082497815292836, 'a13': 2.8980558223145025, 'b13': 1.6067248427893928, 'c13': 5.588721850421921, 'a21': 3.7558036498797613, 'b21': 1.8033752921974897, 'c21': 0.12621833783805242, 'a22': 9.465670012698313, 'b22': 1.3808986704025836, 'c22': 2.8449372591474424, 'a23': 7.624128260487199, 'b23': 0.952488250290203, 'c23': 2.3821199100667965, 'a31': 7.917234590386238, 'b31': 1.6799692084314892, 'c31': 5.443259117531233, 'a32': 0.49772965292798077, 'b32': 0.5235217545976454, 'c32': 1.8958654421755834, 'a33': 9.058155308074882, 'b33': 1.2337675526579948, 'c33': 5.671684877784395}",1006
1066,12.049371792,"{'a11': 8.938429948599111, 'b11': 0.018293130666951263, 'c11': 1.6961263449169606, 'a12': 2.137352609303462, 'b12': 1.112895184394347, 'c12': 2.093687847326069, 'a13': 3.2510795773543606, 'b13': 1.3911333405298383, 'c13': 4.974585551740744, 'a21': 1.451974955837985, 'b21': 1.679392720207169, 'c21': 1.4284571733999059, 'a22': 8.462122419574326, 'b22': 0.4519364768466299, 'c22': 2.3744744244115528, 'a23': 7.333065390083508, 'b23': 1.6301189991021607, 'c23': 3.9663301964119593, 'a31': 7.573211443019704, 'b31': 1.2610992200373088, 'c31': 4.69934587124094, 'a32': 1.1492485874949467, 'b32': 2.3275689162921482, 'c32': 2.2718252996746955, 'a33': 9.59554382435862, 'b33': 3.7707017141004737, 'c33': 5.22670035575003}",1006
